150.6,137.8,319.6,169.2,154,,,197.7,123.8,132.8,,190.2,,100.4,103.8,101.4,104.4,106,101.9,109,,,,,
150.4,125,234.4,169.2,154,,,195.2,123.8,132.9,,189.7,,100.4,103.8,101.4,103.3,105.8,101.9,108.5,,,,,
150,112.2,189.4,168.8,159,,,185.3,123.8,130.1,,190.2,,100.4,103.8,101.4,102.4,104.5,101.9,107.1,,,,,
150.4,115.9,230.1,165.7,159,,,184.8,123.8,130.1,,189.7,,100.4,103.8,101.4,107.2,104.6,101.9,108.1,,,,,
150.6,119,269.8,164.2,159.1,,,183.2,123.8,130.1,,190.6,,100.4,103.8,101.4,107.2,104.7,101.9,109.6,,,,,
150.4,129.7,307.3,160.3,159.1,,,189.7,123.8,130.1,,191.1,,101.2,103.8,101.4,107.7,104.8,97.1,110.9,,,,,
148.8,132.7,326.4,160.3,159.1,,,196.2,123.8,130.1,,191.1,,101.2,103.8,101.4,107.8,104.8,97.6,113,,,,,
151.1,138.6,276.1,159,159.1,,,194.7,123.8,132.1,,191.6,,101.2,103.8,101.4,108.7,107.1,97.6,113.2,,,,,
151.2,123.4,218.4,159,159.1,,,193.9,123.8,132.8,,190.6,,101.2,103.8,101.4,108.4,106.3,97.6,113.6,,,,,
151.4,143.6,268.7,158.6,159.1,,,194.7,123.8,132.8,,191.6,,101.2,103.8,101.4,105,106.4,99.7,112.1,,,,,
151.4,132.6,222.7,158,159.1,,,189.9,125.9,132.1,,191.6,,101.2,103.8,101.4,104.8,106.9,99.7,109.5,,,,,
151.4,128.9,202,157,159.1,,,189.6,126.6,132.1,,191.1,,101.2,103.8,101.4,104.3,107.9,99.7,108.6,,,,,
151.2,132.4,283.7,157,159.1,,,197.3,126.6,132.9,,192.5,,101.2,103.8,101.4,107.3,107.6,98.3,112.5,,,,,
151.4,123.8,344.6,158.8,159.1,,,198.5,126.6,132.9,,191.4,,101.2,103.8,101.4,107.3,107.4,98.3,116.7,,,,,
154.8,117.4,223.5,157.5,159.1,,,191.9,126.6,133.3,,190.8,,101.2,103.8,101.4,107.4,107.5,98.3,116.1,,,,,
154.8,115.6,242.1,157.4,159.1,,,191.7,126.6,134.2,,190.3,,101.2,103.8,101.4,102.9,109.9,98.3,113.8,100,,,,
154.8,117.3,265.1,154.5,162.4,168.1,,189.9,127.1,134.2,,191.4,,101.2,103.8,101.4,103,111.1,98.3,108.4,104.3,,,,
154.6,117.8,243.7,153.8,162.4,170.8,,190.2,126.6,135.9,,191.4,,102.3,103.8,101.4,102.1,117.5,98.3,109.5,102.8,,,,
155.1,117.1,232.8,152.1,162.4,173.2,,191.9,125.5,139.3,,191.4,,107.5,103.8,99.8,101.7,117.2,98.3,107.5,113,,,,
155.8,115.6,235.4,154.5,162.4,174.2,,186,125.5,145.9,,191.9,,107.5,103.8,100.5,101.5,119.7,98.3,107.2,113,,,,
156.2,120.5,224,152.5,162.4,174.2,,190.6,125.1,152.4,,191.4,,107.5,103.8,99.7,104.1,121.6,98.3,108.3,113,,,,
156.5,118.1,194.3,152.9,162.4,174.2,,185.4,125.3,153,,191.9,,107.5,103.8,96.7,104.1,124.8,98.3,105.6,113,,,,
157.3,115.7,177.9,138,162.4,173.7,,185.3,125.2,153,,190.8,,107.5,104.8,96.7,100.9,121.2,98.3,105.5,113,,,,
157.3,110.3,166.8,138.4,162.4,161.2,,184.8,125.2,153,,190.3,,107.5,104.8,94.7,100.7,121.2,98.3,101.7,113,,,,
157.7,107.8,153.8,139.2,162.4,176.9,,184.2,125.4,152.1,,190.3,,107.5,104.8,93.8,100.2,121.2,118,101.6,113,,,,
159.5,102.6,133.4,138.9,162.4,177,,185.3,125.2,149.9,,189.7,,104.2,104.8,93.9,100.2,117,118,98.7,113,,,,
159.5,106.6,129.4,138.3,162.4,175.1,,184.9,124.9,146.3,,189.2,,104.2,104.8,91.2,99.9,117.1,118,99.9,113,,,,
159.5,103.8,127.5,136.7,162.4,175.4,,184.5,123.1,146.3,,189.2,,104.2,104.8,91.2,99.7,117.3,118,99.1,113,,,,
160.3,103.5,125.6,137.2,162.4,175.3,,180,124.7,148.1,,190.3,,104.2,104.8,92.7,100,117.4,118,99.4,113,,,,
159.3,108,118.3,137,162.4,175.7,,180.2,125.8,149.8,,190.3,,105.5,104.8,92.7,99.9,115.2,118,100.4,113,,,,
159.8,105.1,120.5,137,162.4,175.7,,182.4,125.8,149.8,,190.3,,105.5,106.7,97.7,100.3,115.2,118,100.3,113,,,,
159.8,104.7,127.2,137.7,162.4,174.9,,180.9,125.1,149.8,,189.2,,105.5,106.7,97.7,100.4,115,118,100.1,113,,,,
158.5,105.1,123.7,137.1,162.4,174.3,,185.9,123.3,149.8,,190.3,,105.5,106.7,97.7,100.3,114,118,101.8,113,,,,
158.4,104.4,125.6,137,162.4,172.6,,183.4,123.2,149.8,,189.7,,105.5,110.4,97.7,101.9,108.4,118,102,113,,,,
158.9,105.4,139,136.8,162.4,174.3,,187.1,120.8,150.7,,188.1,,105.5,110.4,96.8,102,108.8,118,101.6,113,,,,
160.6,101.9,139.7,137.8,162.4,172.7,,188.7,122.2,150.7,,193.7,,105.5,112.3,96.8,102.7,107.4,118,101.1,113,,,,
160.3,98.8,132.9,139.8,162.4,172,,188.7,122.2,150.7,,193.9,,105.5,112.3,96.8,99.6,107.4,118,100.9,113,,,,
160.3,93.8,125.1,138.1,162.4,171.5,,188.7,119.8,150.7,,193.9,,105.7,113.4,96.8,101.5,108.3,120.1,100.7,113,,,,
160.9,94.6,130.1,139.1,162.4,163.8,,188.7,119.8,151.7,,186.4,,105.7,113.4,96.6,101.5,108.1,120.1,98.5,116.6,,,,
161.5,94.1,119.4,140.1,162.4,164.9,,188.7,119.8,151.7,,186.4,,105.7,121.6,96.6,101.3,107.2,120.1,98.5,116.6,,,,
161.6,91.5,113.8,138.3,163.1,164.9,,188.7,119.7,151.7,,186.4,,105.7,121.6,96.6,101.3,107.1,164.6,98.4,120,,,,
162.7,90.5,109,136.6,163.1,164.3,,187.7,119.7,155,,186.4,,106,121.6,96.6,101.6,107.1,164.6,100.1,120,,,,
162.2,95.2,118,135.4,163.1,165.2,,189.2,119.8,155,,191.7,,106.7,121.6,96.6,101.6,109.1,164.6,100.1,120,,,,
163.1,95.9,116.7,134.5,164,163.1,,189.2,121.7,155,,192.6,,100.5,121.6,96.6,101.7,109.1,164.6,100.3,120,,,,
162.3,101,142.6,134,164,162.4,,190.7,121.7,155,,192.6,,100.5,121.6,97.6,102.8,109.1,164.6,102.2,117.1,,,,
162.8,99.4,160,135.1,164,164.3,,190.7,121.7,155,,197.1,,100.5,121.6,98.3,103.5,109.1,164.6,102.2,120.7,,,,
162.7,94.3,148.9,135.9,164,163.5,,191.4,121.7,155,,202,,100.5,121.6,98.3,101.1,109.1,164.6,102.4,120.7,,,,
162.5,92.7,151.8,136.1,164,162.6,,192.6,121.7,155,,208.7,,100.5,121.6,98.3,101,109.1,164.6,102.4,120.7,,,,
163.5,95.8,150.1,134.9,164.2,,,192.5,121.7,155,,208.4,,100.5,117.5,98.3,101,109.1,164.6,102.4,120.7,,,,
163.5,91.9,130.3,134.2,164.7,,,195.3,116.7,157,,207.8,,100.5,119.4,98.3,102,112.5,164.6,102.4,,,,,
163.8,88.7,137.4,134.3,164.7,,,186.1,116.7,157,,195.2,,100.5,121,99.5,102,112.5,164.6,98.9,,,,,
163.8,87.1,132.8,133.9,164.7,,,178.7,116.7,154.1,,194.9,,100.8,121,99.5,101.6,110.8,164.6,98.5,,,,,
163.7,86.5,133,131.9,164.7,158.8,,198.6,116.7,154.1,,194.4,,100.8,118.7,99.5,99.3,109.3,164.6,98.3,,,,,
163.7,87.2,137.3,130.9,164.7,158.8,,182.4,116.7,153.1,,194.4,,101.3,117,99.5,99.8,107,162.3,98.2,,,,,
163.6,87,124.3,130.6,164.7,159.7,,182.4,116.7,153.1,,194.4,,101.3,117,99.5,99.9,105.7,162.3,97.8,,,,,
163.6,89.1,121.1,130.2,164.7,159.7,,182.4,117.1,153.1,,194.4,,101.3,117,99.5,99,105.7,162.3,97.8,,,,,
162.3,85.7,118.5,131.3,164.7,159.7,,182.4,115.5,153.1,,194.4,,101.3,117,97.4,98.8,105.7,162.3,97.6,,,,,
162.3,86.7,117.1,129.8,164.7,160.3,,182.4,115.3,,,194.4,,101.3,117,97.4,99.8,105.7,160.1,95.8,,,,,
160.2,90.2,124,130.5,164.7,160.3,,182.4,115.2,,,194.4,,101.3,117,97.4,99.7,105.7,160.1,95.8,,,,,
160.2,90.2,127.9,131.9,164.7,160,,162.7,115.2,,,194.4,,101.3,117,97.4,99.3,,,95.1,,,,,
160.2,87.9,129.8,131.5,164.7,159.4,,162.7,115.2,,,194.4,,101.3,117,,97.6,,,95.1,,,,,
160.2,86.7,120.9,132.2,164.7,159.4,,166,115.2,,,194.4,,101.3,117,,98.7,,,95.1,,,,,
160.2,88.9,119,132.6,164.7,159.4,,166.7,115.2,,,194.4,,101.3,117,97.4,98.6,,,94.7,,,,,
160.2,92.9,129,134.6,164.7,159.2,,159.6,115.2,,,194.4,,101.3,109.3,97.4,98.8,,,94.7,,,,,
160.2,93.1,132.5,134.6,164.7,159.2,,162.6,115.2,,,194.4,,101.3,109.3,97.4,99.2,,,94.7,,,,,
160.2,96.3,140.2,135.1,,162,,162.6,,,,194.4,,101.4,113.1,97.4,99.4,,,98.1,,,,,
160.2,96.6,154.4,137.8,,162.5,,162.6,,,,194.4,,101.4,113.1,97.4,99.2,,,102.2,,,,,
161.5,102.8,185.9,144.2,,165.3,,162.6,,,,196.1,,101.4,113.1,97.4,99.3,,,101,,,,,
161.9,106.8,242.1,150.2,,167,,165.3,,,,199.6,,101.4,113.1,97.2,99.2,,,103.1,,,,,
161.9,102.8,165.3,150.8,,167.5,,152.7,,,,203.2,,101.4,113.1,97.2,99.1,,,100.4,,,,,
164.8,96.3,165.1,155.2,,165.6,,149,,,,203.2,,101.4,113.1,97.2,99.5,,,99.3,,,,,
164.8,83.8,129.7,158.3,,,,149,,,,203.2,,101.4,113.1,97.2,98.9,,,99.2,,,,,
164.8,86.1,126.1,156.4,,,,149,,,,203.2,,101.4,113.1,97.2,99.4,,,98.7,,,,,
164.8,82,124.3,156.6,,,,149,,,,203.2,,101.4,113.1,97.2,99.2,,,101.5,,,,,
164.8,83.8,123.1,153.3,,,,149,,,,203.2,,101.4,113.1,97.2,99.2,,,100,,,,,
164.8,98.9,129.1,150.5,,,,149.8,,,,205.1,,101.4,113.1,97.2,98.9,,,92.9,,,,,
164.8,99.8,131.4,148.5,,,,153.9,,,,206,,101.4,113.1,97.2,99.2,,,94.4,,,,,
164.8,101.4,139.9,148.5,,,,148.1,,,,206.9,,101.4,113.1,97.2,100.4,,,93.9,,,,,
164.8,100.7,139.4,147.4,,,,148.1,,,,209.1,,102.5,113.1,97.2,100.7,,,94.7,,,,,
164.8,101.4,139.2,144.7,,,,148.7,,,,208.8,,102.5,113.1,97.2,100.6,,,94.1,,,,,
164.8,96.1,132.6,147.1,,,,148.7,,,,209.3,,102.5,107.4,97.2,100.5,,,93.4,,,,,
164.8,101.4,128,148.3,,,,148.7,,,,209.2,,102.5,107.4,97.2,100.4,,,92.8,,,,,
164.8,105.7,125.4,147,,,,148.7,,,,209.2,,103.9,,97.2,102.3,,,92.8,,,,,
164.8,99.6,129,146.8,,,,148.7,,,,208.2,,103.9,,97.2,102.8,,,92.9,,,,,
164.7,94.5,133.2,147.2,,,,148.7,,,,208.6,,103.9,,97.2,102.6,,,92,,,,,
164.7,92.7,133.3,147.2,,,,148.7,,,,208.7,,115.2,,97,102.5,,,92,,,,,
164.7,83.9,134,145.6,,,,148.7,,,,208.8,,115.2,,101.4,102,,,92.1,,,,,
164.7,85.6,132.5,145.6,,,,150.9,,,,208.2,,115.2,,101.4,102.5,,,92.1,,100,,,
164.7,,136.8,142,,,,154.5,,,,208.2,,117.3,,,102.9,,,92.6,,,,,
168.5,,144.8,142,,,,154.5,,,,208.6,,119.1,,,103.4,,,92.7,,,,,
168.1,,153.3,143,,,,155.2,,,,214,,119.1,,,104.2,,,92.9,,,,,
169.2,,152.7,142.8,,,,158.4,,,,215.4,,115.8,,,104.5,,,93.7,,,,,
169.3,,157.6,141.7,,,,158.4,,,,,,115.8,,,104.3,,,94,,,,,
169.3,,163.9,141.7,,,,158.4,,,,,,115.8,,,104.3,,,93.4,,,,,
169.4,,164.5,143.1,,,,158.4,,,,,,115.8,,,104.2,99.4,,93.5,,,,,
169.4,,191.5,147.8,,,,158.4,,,,,,115.8,,,104.3,99.4,,94,,,,,
169.4,,227.4,146.1,,,,158.4,,,,,,115.8,,,104.1,99.4,,95.4,,,,,
169.4,,195.7,148,,,,158.4,,,,,,107.3,,,104.1,99.4,,94.9,,,,,
169.4,,209.6,148.4,,,,158.4,,,,,,107.3,,,104.1,99.4,,94.9,,,,,
169.4,,222.4,148.4,,,,158.4,,,,,,107.3,,,104.2,99.7,,95.5,,,,,
,,243.4,154,158,,,158.4,,,,,,107.3,,,,99.7,,97.7,,,,,
,,265.1,154,162.8,,,158.4,,,,,,108.2,,,,100.1,,98.7,,,,,
,,275.1,159.7,163.3,,,161,,,,,,108.2,,,,100.7,,99.2,,,,,
,,273,159.7,162.5,,,161,,,,,,108.2,,,,100.7,,99.9,,,,,
,,234,166.9,163.2,,,161,,,,,,108.2,,,,101,,99.4,,,,,
,,212.4,166.9,163,,,163.2,,,,,,108.2,,,,101,,100.6,,,100,100,100
,,178.1,167.6,164.1,,,163.2,,,,,,,,99.7,,103.8,,100.1,,,100.1,100,100.1
,,179.7,170.9,166.9,,,163.2,,,,,,,,99.8,,103.8,,100.9,,,100.2,100,100.2
,,169.4,172,167.4,,,163.2,,,,,,,,99.8,,107.6,,101.1,,,100.1,100,100.1
,,171.7,176.1,167.1,,,163.2,,,,,,,,,,108.2,,101.3,91.3,,100.1,100,100.1
,,168.1,176.2,167.3,,,163.2,,,,,,,,,,108.9,,102.2,90,,100,100,100
,,164.4,176.6,163.3,,,163.2,,,,,,,88.7,,,109.3,,101.9,89.7,,99.9,100,100
,,167.3,177.1,163.2,,,163.2,,,,,,,88.7,,,109.3,,101.5,89.5,,103.1,102.8,100.6
,,165.8,179.2,167.8,,,165.4,,,,,,,88.7,,,109.2,,101.5,93.2,,103.6,102.7,103.3
,,168.8,179.5,168.9,,,165.4,,,,,,,88.7,,,109.8,,101.9,93.2,,103.6,102.7,103.3
,,163.1,180.1,169.6,,,165.5,,,,,,,88.7,,,110.5,,101.2,88.8,,103.7,102.7,102.5
,,169,179.9,168.2,,,165.5,,,,,,,88.7,,,111.2,,101.8,86.2,,103.7,102.7,102.5
,,159.9,180.2,168.2,,,165.5,,,,,,,88.7,,,111.2,,101.2,85.4,,104.1,102.7,102.9
,190.2,157.7,180.5,169.7,,,165.5,,,,,,,93.1,,,110.8,,101.3,85.4,,103.9,102.7,102.7
,191,154,180.9,175.6,,,165.5,,,,,,,93.1,,,110.5,,101.1,85.4,,104,102.7,102.8
,202,154.1,180.8,175,,,165.5,,,,,,,93.1,,,110.2,,101.4,85.6,,104,102.7,102.8
,201.6,151.1,181,175.6,,,165.5,,,,,,,93.1,,,111.1,,101.5,85.6,,104,102.7,102.8
,196.6,151.9,180.4,173.9,,,165.5,,,,,,,93.1,,,110.7,,104,85.6,,104,102.7,102.8
,200.4,149,180.1,174.4,,,165.5,,,,,,,93.1,,,111.5,,104,84.3,,104,102.7,102.8
,204.7,151.5,180,175.6,,,162.6,,,,,,,93.1,,,111.5,,104,84.3,,104,102.7,104
,204.9,148.2,179.1,175.6,,,162.6,,,,,,,93.1,,,111.5,,104.8,,,105.1,103.6,105.5
,205,146.3,178.1,175.7,,,167.5,,,,,,,93.1,,,111.5,,106.2,,,105.1,103.6,105.5
,202.3,141.7,178.2,173.4,,,167.5,,,,,,,93.1,,,110.9,,106.3,,,108.3,106.6,106
,202.6,138.9,177.7,175.7,,,167.5,,,,,,,93.1,,,110.9,,106.2,,,108.1,106.6,106
,203,143.4,174.9,175.5,,,167.5,,,,,,,93.1,,,110.9,,106.1,,,108.1,106.6,106
,204.5,142.6,174.9,175.9,,,167.8,,,,,,,93.1,,,110.9,,106.1,,,108.1,106.6,106
,201,139.4,174.3,172.9,,,167.8,,,,,,,93.1,,,110.9,,106.1,,,108,106.6,106
,200.2,145.4,173.5,175.5,,,167.8,,,,,,,93.1,,,110.9,,105.9,,,108,106.6,105.9
,199,154.9,172.7,173,,,167.8,,,,,,,93.1,,,110.9,,105.6,,,108,106.6,105.9
,195,173.2,170,173,,,167.8,,,,,,,93.1,,,110.9,,105.5,,,108.1,106.6,106
,196.4,168.8,169.7,173.9,,,167.8,,,,,,,93.1,,,110.9,,105.3,,,109.5,106.6,107.5
,194.1,166,168.5,173.4,,,167.8,,,,,,,93.1,,,111.2,,105.2,,,109.5,106.6,107.5
,194.2,154.5,168.4,174,,,167.8,,,,,,,93.1,,,111.2,,105,,,110.4,106.6,108.2
,193.5,165.6,168.2,173.8,,,167.8,,,,,,,93.1,,,111.2,,104.8,,,109.9,107.5,109.4
,193.3,172,169.1,170.3,,,167.8,,,,,,,93.1,,,111.2,,104.9,,,110.4,107.5,109.6
,,182.2,168.1,172.5,,,167.8,,,,,,,93.1,,,111.2,,105,,,110.4,107.5,109.6
,181.1,183.8,168.4,172.2,,,167.8,,,,,,,93.1,,,110.9,,105,,,110.4,107.5,109.6
,178.2,181.1,168.6,172.4,,,167.8,,,,,,,93.1,,,110.5,,104.8,,,110.4,107.5,109.6
,178.3,194.2,168.5,173.6,,,167.8,,,,,,,93.1,,,110.2,,104.6,,,110.4,107.5,109.6
,178,191.8,168.9,173.2,,,167.8,,,,,,,93.1,106.4,,109.9,,104.4,,,110.4,107.5,109.6
,175.7,194.6,169.4,173.5,,,167.8,,,,,,,93.1,106.4,,109.6,,104.6,,,110.4,107.5,109.6
,174.9,192.1,169.8,171.5,,,167.8,,,,,,,93.1,106.4,,109.6,,104.9,,,110.4,107.5,109.6
,176.4,193.6,169.8,173.1,,,167.8,,,,,,,93.1,106.4,,108.9,,104.9,,,110.4,107.5,109.6
,177.2,201.5,159.9,174.1,,,167.8,,,,,,,93.1,106.4,,108.9,,105,,,110.4,107.5,109.6
,182,203.1,160.1,172.5,,,167.9,,,,265.4,,,95.8,,,108.3,,105,,,110.6,107.9,110.4
,181.9,214.3,160.1,176.2,,,167.9,,,,276,,,95.8,,,108.3,,105.1,,,110.6,107.9,110.4
,182.2,219.9,158.7,175.3,,,167.9,,,,275.8,,,95.8,,,107.6,,105.3,,,113,110,111.4
,185.5,227.2,158.7,177.8,,,167.9,,,,275.8,,,95.8,,,107.9,,,,,113,110,111.4
,189.9,212.4,158.7,178.5,,,169.9,,,,279.2,,,95.8,,,108.3,,,,,113,110,111.4
,188.4,214.6,158.8,177.3,,,169.9,,,,279.2,,,117.9,,,108.6,,,,,113.6,110,112
,190.3,229.5,158.8,177.8,,,169.9,,,,279.3,,,117.9,,,108.9,,,,,113.6,110,112
,190.3,229.5,158.8,177.5,,,169.9,,,,279.4,,,117.9,,,108.9,,,,,113.6,110,112
,192.5,261.9,158.3,178.3,,,169.9,,,,279.4,,,117.9,,,108.9,,,,,113.6,110,112
,201.7,243.7,157.9,177.9,,,169.9,,,,279.4,,,117.9,,,108.9,,,,,113.6,110,112
,202.3,203.2,161.6,178.1,,,169.4,,,,279.4,,,117.9,,,108.9,,,,,114.7,110,113.1
,207.4,204.8,161.2,178.4,,,171.1,,,,284.9,,,117.9,,,109.2,,,,,114.7,110,113.1
,222.4,222.9,160.8,178.6,,,171.2,,,,284.9,,,123.4,,,109.6,,,,,115.2,110,113.5
,225.7,244.3,160.6,177.9,,,171.2,,,,286.3,,,132.2,,,109.6,,,,,117.2,113.8,115.7
,227.9,255,161.1,178.7,,,171.2,,,,287.9,,,132.2,,,109.9,,,,,117.2,113.8,115.7
,229.6,260.9,164.4,178.3,,,171.2,,,,290.4,,,132.2,,,110.9,,,,,118.1,113.8,116.6
,230.8,281.1,167.9,181.5,,,171.2,,,,290.8,,,132.2,,,111.6,,,,,118.1,113.8,116.6
,229.5,259.7,168.3,186.3,,,171.2,,,,290.8,,,132.2,,,111.6,,,,,118.1,113.8,116.6
,225.3,207.4,166.1,186.8,,,171.2,,,,292.6,,,132.2,,,113.3,,,,,118.2,113.8,116.6
,225.3,212.6,164.8,180.3,,,171.2,,,,292.7,,,132.2,,,113.6,,,,,118.2,113.8,116.6
,224.4,194.4,168.6,179,,,171.2,,,,292.7,,,132.2,,,113,,,,,118.2,113.8,116.6
,214.1,177.7,165.9,182.9,,,171.2,,,,292.6,,,132.2,,,113,,,,,118.2,113.8,116.6
,213.3,169.1,166.4,181.7,,,170.6,,,,292.9,,,132.2,,,112.8,,,,,118.2,113.8,116.6
,213.9,166.2,167.9,182,,,171.4,,,,298.9,,,132.2,,,112.7,,,,,119.9,113.8,116.6
