series_id,year,period,value,footnote_codes
,,,,
Softwood veneer and plywood manufacturingP,2010.0,M03,154.5,
,,,,
Softwood veneer and plywood manufacturingP,2010.0,M04,178.2,
,,,,
Softwood veneer and plywood manufacturingP,2010.0,M05,191.5,
,,,,
Softwood veneer and plywood manufacturingP,2010.0,M06,176.7,
,,,,
Softwood veneer and plywood manufacturingP,2010.0,M07,168.3,
,,,,
Softwood veneer and plywood manufacturingP,2010.0,M08,161.3,
,,,,
Softwood veneer and plywood manufacturingP,2010.0,M09,155.4,
,,,,
Softwood veneer and plywood manufacturingP,2010.0,M10,151.9,
,,,,
Softwood veneer and plywood manufacturingP,2010.0,M11,147.4,
,,,,
Softwood veneer and plywood manufacturingP,2010.0,M12,150.1,
,,,,
Softwood veneer and plywood manufacturingP,2010.0,M13,160.2,
,,,,
Softwood veneer and plywood manufacturingP,2011.0,M01,155.4,
,,,,
Softwood veneer and plywood manufacturingP,2011.0,M02,158.3,
,,,,
Softwood veneer and plywood manufacturingP,2011.0,M03,156.8,
,,,,
Softwood veneer and plywood manufacturingP,2011.0,M04,160.9,
,,,,
Softwood veneer and plywood manufacturingP,2011.0,M05,148.7,
,,,,
Softwood veneer and plywood manufacturingP,2011.0,M06,145.2,
,,,,
Softwood veneer and plywood manufacturingP,2011.0,M07,142.0,
,,,,
Softwood veneer and plywood manufacturingP,2011.0,M08,142.7,
,,,,
Softwood veneer and plywood manufacturingP,2011.0,M09,147.3,
,,,,
Softwood veneer and plywood manufacturingP,2011.0,M10,153.8,
,,,,
Softwood veneer and plywood manufacturingP,2011.0,M11,150.6,
,,,,
Softwood veneer and plywood manufacturingP,2011.0,M12,154.0,
,,,,
Softwood veneer and plywood manufacturingP,2011.0,M13,151.3,
,,,,
Softwood veneer and plywood manufacturingP,2012.0,M01,159.2,
,,,,
Softwood veneer and plywood manufacturingP,2012.0,M02,165.2,
,,,,
Softwood veneer and plywood manufacturingP,2012.0,M03,173.4,
,,,,
Softwood veneer and plywood manufacturingP,2012.0,M04,177.5,
,,,,
Softwood veneer and plywood manufacturingP,2012.0,M05,178.3,
,,,,
Softwood veneer and plywood manufacturingP,2012.0,M06,179.1,
,,,,
Softwood veneer and plywood manufacturingP,2012.0,M07,179.3,
,,,,
Softwood veneer and plywood manufacturingP,2012.0,M08,184.7,
,,,,
Softwood veneer and plywood manufacturingP,2012.0,M09,191.8,
,,,,
Softwood veneer and plywood manufacturingP,2012.0,M10,184.6,
,,,,
Softwood veneer and plywood manufacturingP,2012.0,M11,183.5,
,,,,
Softwood veneer and plywood manufacturingP,2012.0,M12,186.1,
,,,,
Softwood veneer and plywood manufacturingP,2012.0,M13,178.6,
,,,,
Softwood veneer and plywood manufacturingP,2013.0,M01,194.5,
,,,,
Softwood veneer and plywood manufacturingP,2013.0,M02,197.9,
,,,,
Softwood veneer and plywood manufacturingP,2013.0,M03,203.1,
,,,,
Softwood veneer and plywood manufacturingP,2013.0,M04,209.9,
,,,,
Softwood veneer and plywood manufacturingP,2013.0,M05,207.6,
,,,,
Softwood veneer and plywood manufacturingP,2013.0,M06,194.6,
,,,,
Softwood veneer and plywood manufacturingP,2013.0,M07,184.2,
,,,,
Softwood veneer and plywood manufacturingP,2013.0,M08,189.6,
,,,,
Softwood veneer and plywood manufacturingP,2013.0,M09,186.3,
,,,,
Softwood veneer and plywood manufacturingP,2013.0,M10,187.3,
,,,,
Softwood veneer and plywood manufacturingP,2013.0,M11,184.1,
,,,,
Softwood veneer and plywood manufacturingP,2013.0,M12,185.1,
,,,,
Softwood veneer and plywood manufacturingP,2013.0,M13,193.7,
,,,,
Softwood veneer and plywood manufacturingP,2014.0,M01,186.2,
,,,,
Softwood veneer and plywood manufacturingP,2014.0,M02,185.0,
,,,,
Softwood veneer and plywood manufacturingP,2014.0,M03,188.7,
,,,,
Softwood veneer and plywood manufacturingP,2014.0,M04,188.1,
,,,,
Softwood veneer and plywood manufacturingP,2014.0,M05,194.6,
,,,,
Softwood veneer and plywood manufacturingP,2014.0,M06,193.7,
,,,,
Softwood veneer and plywood manufacturingP,2014.0,M07,202.7,
,,,,
Softwood veneer and plywood manufacturingP,2014.0,M08,217.7,
,,,,
Softwood veneer and plywood manufacturingP,2014.0,M09,213.1,
,,,,
Softwood veneer and plywood manufacturingP,2014.0,M10,214.0,
,,,,
Softwood veneer and plywood manufacturingP,2014.0,M11,214.7,
,,,,
Softwood veneer and plywood manufacturingP,2014.0,M12,209.2,
,,,,
Softwood veneer and plywood manufacturingP,2014.0,M13,200.6,
,,,,
Softwood veneer and plywood manufacturingP,2015.0,M01,204.8,
,,,,
Softwood veneer and plywood manufacturingP,2015.0,M02,201.0,
,,,,
Softwood veneer and plywood manufacturingP,2015.0,M03,202.9,
,,,,
Softwood veneer and plywood manufacturingP,2015.0,M04,202.8,
,,,,
Softwood veneer and plywood manufacturingP,2015.0,M05,196.6,
,,,,
Softwood veneer and plywood manufacturingP,2015.0,M06,194.1,
,,,,
Softwood veneer and plywood manufacturingP,2015.0,M07,191.9,
,,,,
Softwood veneer and plywood manufacturingP,2015.0,M08,187.6,
,,,,
Softwood veneer and plywood manufacturingP,2015.0,M09,186.2,
,,,,
Softwood veneer and plywood manufacturingP,2015.0,M10,181.0,
,,,,
Softwood veneer and plywood manufacturingP,2015.0,M11,177.6,
,,,,
Softwood veneer and plywood manufacturingP,2015.0,M12,174.2,
,,,,
Softwood veneer and plywood manufacturingP,2015.0,M13,191.7,
,,,,
Softwood veneer and plywood manufacturingP,2016.0,M01,174.8,
,,,,
Softwood veneer and plywood manufacturingP,2016.0,M02,173.0,
,,,,
Softwood veneer and plywood manufacturingP,2016.0,M03,173.3,
,,,,
Softwood veneer and plywood manufacturingP,2016.0,M04,176.4,
,,,,
Softwood veneer and plywood manufacturingP,2016.0,M05,175.7,
,,,,
Softwood veneer and plywood manufacturingP,2016.0,M06,177.6,
,,,,
Softwood veneer and plywood manufacturingP,2016.0,M07,181.8,
,,,,
Softwood veneer and plywood manufacturingP,2016.0,M08,184.2,
,,,,
Softwood veneer and plywood manufacturingP,2016.0,M09,178.6,
,,,,
Softwood veneer and plywood manufacturingP,2016.0,M10,172.7,
,,,,
Softwood veneer and plywood manufacturingP,2016.0,M11,167.2,
,,,,
Softwood veneer and plywood manufacturingP,2016.0,M12,167.0,
,,,,
Softwood veneer and plywood manufacturingP,2016.0,M13,175.2,
,,,,
Softwood veneer and plywood manufacturingP,2017.0,M01,168.5,
,,,,
Softwood veneer and plywood manufacturingP,2017.0,M02,173.7,
,,,,
Softwood veneer and plywood manufacturingP,2017.0,M03,183.4,
,,,,
Softwood veneer and plywood manufacturingP,2017.0,M04,188.4,
,,,,
Softwood veneer and plywood manufacturingP,2017.0,M05,189.2,
,,,,
Softwood veneer and plywood manufacturingP,2017.0,M06,186.1,
,,,,
Softwood veneer and plywood manufacturingP,2017.0,M07,184.4,
,,,,
Softwood veneer and plywood manufacturingP,2017.0,M08,189.2,
,,,,
Softwood veneer and plywood manufacturingP,2017.0,M09,194.3,
,,,,
Softwood veneer and plywood manufacturingP,2017.0,M10,215.1,
,,,,
Softwood veneer and plywood manufacturingP,2017.0,M11,218.7,
,,,,
Softwood veneer and plywood manufacturingP,2017.0,M12,211.8,
,,,,
Softwood veneer and plywood manufacturingP,2017.0,M13,191.9,
,,,,
Softwood veneer and plywood manufacturingP,2018.0,M01,214.0,
,,,,
Softwood veneer and plywood manufacturingP,2018.0,M02,226.6,
,,,,
Softwood veneer and plywood manufacturingP,2018.0,M03,236.9,
,,,,
Softwood veneer and plywood manufacturingP,2018.0,M04,236.4,
,,,,
Softwood veneer and plywood manufacturingP,2018.0,M05,237.0,
,,,,
Softwood veneer and plywood manufacturingP,2018.0,M06,243.4,
,,,,
Softwood veneer and plywood manufacturingP,2018.0,M07,236.8,
,,,,
Softwood veneer and plywood manufacturingP,2018.0,M08,222.4,
,,,,
Softwood veneer and plywood manufacturingP,2018.0,M09,222.4,
,,,,
Softwood veneer and plywood manufacturingP,2018.0,M10,221.0,
,,,,
Softwood veneer and plywood manufacturingP,2018.0,M11,203.1,
,,,,
Softwood veneer and plywood manufacturingP,2018.0,M12,195.2,
,,,,
Softwood veneer and plywood manufacturingP,2018.0,M13,224.6,
,,,,
Softwood veneer and plywood manufacturingP,2019.0,M01,194.5,
,,,,
Softwood veneer and plywood manufacturingP,2019.0,M02,195.7,
,,,,
Softwood veneer and plywood manufacturingP,2019.0,M03,199.1,
,,,,
Softwood veneer and plywood manufacturingP,2019.0,M04,199.0,
,,,,
Softwood veneer and plywood manufacturingP,2019.0,M05,191.8,
,,,,
Softwood veneer and plywood manufacturingP,2019.0,M06,190.3,P
,,,,
Softwood veneer and plywood manufacturingP,2019.0,M07,179.9,P
,,,,
Softwood veneer and plywood manufacturingP,2019.0,M08,173.8,P
,,,,
Softwood veneer and plywood manufacturingP,2019.0,M09,167.6,P
,,,,
Softwood veneer and plywood manufacturingS,1980.0,M12,100.0,
,,,,
Softwood veneer and plywood manufacturingS,1981.0,M01,100.2,
,,,,
Softwood veneer and plywood manufacturingS,1981.0,M02,99.0,
,,,,
Softwood veneer and plywood manufacturingS,1981.0,M03,99.6,
,,,,
Softwood veneer and plywood manufacturingS,1981.0,M04,103.9,
,,,,
Softwood veneer and plywood manufacturingS,1981.0,M05,100.6,
,,,,
Softwood veneer and plywood manufacturingS,1981.0,M06,101.1,
,,,,
Softwood veneer and plywood manufacturingS,1981.0,M07,103.8,
,,,,
Softwood veneer and plywood manufacturingS,1981.0,M08,104.0,
,,,,
Softwood veneer and plywood manufacturingS,1981.0,M09,103.8,
,,,,
Softwood veneer and plywood manufacturingS,1981.0,M10,103.8,
,,,,
Softwood veneer and plywood manufacturingS,1981.0,M11,102.6,
,,,,
Softwood veneer and plywood manufacturingS,1981.0,M12,105.9,
,,,,
Softwood veneer and plywood manufacturingS,1981.0,M13,102.4,
,,,,
Softwood veneer and plywood manufacturingS,1982.0,M01,105.4,
,,,,
Softwood veneer and plywood manufacturingS,1982.0,M02,105.2,
,,,,
Softwood veneer and plywood manufacturingS,1982.0,M03,106.6,
,,,,
Softwood veneer and plywood manufacturingS,1982.0,M04,109.5,
,,,,
Softwood veneer and plywood manufacturingS,1982.0,M05,108.2,
,,,,
Softwood veneer and plywood manufacturingS,1982.0,M06,108.7,
,,,,
Softwood veneer and plywood manufacturingS,1982.0,M07,108.5,
,,,,
Softwood veneer and plywood manufacturingS,1982.0,M08,106.0,
,,,,
Softwood veneer and plywood manufacturingS,1982.0,M09,104.8,
,,,,
Softwood veneer and plywood manufacturingS,1982.0,M10,103.6,
,,,,
Softwood veneer and plywood manufacturingS,1982.0,M11,102.5,
,,,,
Softwood veneer and plywood manufacturingS,1982.0,M12,103.2,
,,,,
Softwood veneer and plywood manufacturingS,1982.0,M13,106.0,
,,,,
Softwood veneer and plywood manufacturingS,1983.0,M01,107.7,
,,,,
Softwood veneer and plywood manufacturingS,1983.0,M02,111.9,
,,,,
Softwood veneer and plywood manufacturingS,1983.0,M03,113.9,
,,,,
Softwood veneer and plywood manufacturingS,1983.0,M04,114.1,
,,,,
Softwood veneer and plywood manufacturingS,1983.0,M05,116.6,
,,,,
Softwood veneer and plywood manufacturingS,1983.0,M06,122.7,
,,,,
Softwood veneer and plywood manufacturingS,1983.0,M07,122.8,
,,,,
Softwood veneer and plywood manufacturingS,1983.0,M08,118.4,
,,,,
Softwood veneer and plywood manufacturingS,1983.0,M09,112.1,
,,,,
Softwood veneer and plywood manufacturingS,1983.0,M10,114.6,
,,,,
Softwood veneer and plywood manufacturingS,1983.0,M11,113.7,
,,,,
Softwood veneer and plywood manufacturingS,1983.0,M12,118.9,
,,,,
Softwood veneer and plywood manufacturingS,1983.0,M13,115.6,
,,,,
Softwood veneer and plywood manufacturingS,1984.0,M01,120.4,
,,,,
Softwood veneer and plywood manufacturingS,1984.0,M02,120.1,
,,,,
Softwood veneer and plywood manufacturingS,1984.0,M03,119.5,
,,,,
Softwood veneer and plywood manufacturingS,1984.0,M04,118.0,
,,,,
Softwood veneer and plywood manufacturingS,1984.0,M05,108.7,
,,,,
Softwood veneer and plywood manufacturingS,1984.0,M06,107.3,
,,,,
Softwood veneer and plywood manufacturingS,1984.0,M07,104.1,
,,,,
Softwood veneer and plywood manufacturingS,1984.0,M08,106.2,
,,,,
Softwood veneer and plywood manufacturingS,1984.0,M09,101.1,
,,,,
Softwood veneer and plywood manufacturingS,1984.0,M10,101.7,
,,,,
Softwood veneer and plywood manufacturingS,1984.0,M11,99.6,
,,,,
Softwood veneer and plywood manufacturingS,1984.0,M12,103.5,
,,,,
Softwood veneer and plywood manufacturingS,1984.0,M13,109.2,
,,,,
Softwood veneer and plywood manufacturingS,1985.0,M01,105.6,
,,,,
Softwood veneer and plywood manufacturingS,1985.0,M02,103.3,
,,,,
Softwood veneer and plywood manufacturingS,1985.0,M03,101.3,
,,,,
Softwood veneer and plywood manufacturingS,1985.0,M04,99.6,
,,,,
Softwood veneer and plywood manufacturingS,1985.0,M05,113.5,
,,,,
Softwood veneer and plywood manufacturingS,1985.0,M06,120.1,
,,,,
Softwood veneer and plywood manufacturingS,1985.0,M07,107.3,
,,,,
Softwood veneer and plywood manufacturingS,1985.0,M08,96.7,
,,,,
Softwood veneer and plywood manufacturingS,1985.0,M09,94.2,
,,,,
Softwood veneer and plywood manufacturingS,1985.0,M10,96.3,
,,,,
Softwood veneer and plywood manufacturingS,1985.0,M11,93.5,
,,,,
Softwood veneer and plywood manufacturingS,1985.0,M12,93.2,
,,,,
Softwood veneer and plywood manufacturingS,1985.0,M13,102.0,
,,,,
Softwood veneer and plywood manufacturingS,1986.0,M01,97.0,
,,,,
Softwood veneer and plywood manufacturingS,1986.0,M02,98.0,
,,,,
Softwood veneer and plywood manufacturingS,1986.0,M03,104.0,
,,,,
Softwood veneer and plywood manufacturingS,1986.0,M04,111.8,
,,,,
Softwood veneer and plywood manufacturingS,1986.0,M05,107.3,
,,,,
Softwood veneer and plywood manufacturingS,1986.0,M06,102.2,
,,,,
Softwood veneer and plywood manufacturingS,1986.0,M07,101.1,
,,,,
Softwood veneer and plywood manufacturingS,1986.0,M08,100.6,
,,,,
Softwood veneer and plywood manufacturingS,1986.0,M09,97.0,
,,,,
Softwood veneer and plywood manufacturingS,1986.0,M10,94.4,
,,,,
Softwood veneer and plywood manufacturingS,1986.0,M11,97.9,
,,,,
Softwood veneer and plywood manufacturingS,1986.0,M12,100.3,
,,,,
Softwood veneer and plywood manufacturingS,1986.0,M13,101.0,
,,,,
Softwood veneer and plywood manufacturingS,1987.0,M03,115.3,
,,,,
Softwood veneer and plywood manufacturingS,1987.0,M04,114.8,
,,,,
Softwood veneer and plywood manufacturingS,1987.0,M05,111.5,
,,,,
Softwood veneer and plywood manufacturingS,1987.0,M06,117.9,
,,,,
Softwood veneer and plywood manufacturingS,1987.0,M07,127.3,
,,,,
Softwood veneer and plywood manufacturingS,1987.0,M08,123.2,
,,,,
Softwood veneer and plywood manufacturingS,1987.0,M09,139.1,
,,,,
Softwood veneer and plywood manufacturingS,1987.0,M10,112.8,
,,,,
Softwood veneer and plywood manufacturingS,1987.0,M11,110.4,
,,,,
Softwood veneer and plywood manufacturingS,1987.0,M12,108.8,
,,,,
Softwood veneer and plywood manufacturingS,1987.0,M13,117.0,
,,,,
Softwood veneer and plywood manufacturingS,1988.0,M01,114.6,
,,,,
Softwood veneer and plywood manufacturingS,1988.0,M02,121.0,
,,,,
Softwood veneer and plywood manufacturingS,1988.0,M03,122.3,
,,,,
Softwood veneer and plywood manufacturingS,1988.0,M04,121.0,
,,,,
Softwood veneer and plywood manufacturingS,1988.0,M05,113.9,
,,,,
Softwood veneer and plywood manufacturingS,1988.0,M06,118.0,
,,,,
Softwood veneer and plywood manufacturingS,1988.0,M07,121.0,
,,,,
Softwood veneer and plywood manufacturingS,1988.0,M08,108.9,
,,,,
Softwood veneer and plywood manufacturingS,1988.0,M09,105.8,
,,,,
Softwood veneer and plywood manufacturingS,1988.0,M10,108.3,
,,,,
Softwood veneer and plywood manufacturingS,1988.0,M11,116.8,
,,,,
Softwood veneer and plywood manufacturingS,1988.0,M12,119.8,
,,,,
Softwood veneer and plywood manufacturingS,1988.0,M13,116.0,
,,,,
Softwood veneer and plywood manufacturingS,1989.0,M01,117.5,
,,,,
Softwood veneer and plywood manufacturingS,1989.0,M02,123.4,
,,,,
Softwood veneer and plywood manufacturingS,1989.0,M03,120.6,
,,,,
Softwood veneer and plywood manufacturingS,1989.0,M04,123.9,
,,,,
Softwood veneer and plywood manufacturingS,1989.0,M05,122.7,
,,,,
Softwood veneer and plywood manufacturingS,1989.0,M06,125.6,
,,,,
Softwood veneer and plywood manufacturingS,1989.0,M07,130.6,
,,,,
Softwood veneer and plywood manufacturingS,1989.0,M08,121.3,
,,,,
Softwood veneer and plywood manufacturingS,1989.0,M09,120.0,
,,,,
Softwood veneer and plywood manufacturingS,1989.0,M10,124.4,
,,,,
Softwood veneer and plywood manufacturingS,1989.0,M11,117.5,
,,,,
Softwood veneer and plywood manufacturingS,1989.0,M12,117.1,
,,,,
Softwood veneer and plywood manufacturingS,1989.0,M13,122.1,
,,,,
Softwood veneer and plywood manufacturingS,1990.0,M01,118.4,
,,,,
Softwood veneer and plywood manufacturingS,1990.0,M02,123.3,
,,,,
Softwood veneer and plywood manufacturingS,1990.0,M03,124.7,
,,,,
Softwood veneer and plywood manufacturingS,1990.0,M04,135.3,
,,,,
Softwood veneer and plywood manufacturingS,1990.0,M05,134.1,
,,,,
Softwood veneer and plywood manufacturingS,1990.0,M06,125.0,
,,,,
Softwood veneer and plywood manufacturingS,1990.0,M07,126.3,
,,,,
Softwood veneer and plywood manufacturingS,1990.0,M08,116.5,
,,,,
Softwood veneer and plywood manufacturingS,1990.0,M09,112.4,
,,,,
Softwood veneer and plywood manufacturingS,1990.0,M10,107.2,
,,,,
Softwood veneer and plywood manufacturingS,1990.0,M11,111.7,
,,,,
Softwood veneer and plywood manufacturingS,1990.0,M12,109.1,
,,,,
Softwood veneer and plywood manufacturingS,1990.0,M13,120.3,
,,,,
Softwood veneer and plywood manufacturingS,1991.0,M01,111.8,
,,,,
Softwood veneer and plywood manufacturingS,1991.0,M02,109.7,
,,,,
Softwood veneer and plywood manufacturingS,1991.0,M03,115.2,
,,,,
Softwood veneer and plywood manufacturingS,1991.0,M04,123.1,
,,,,
Softwood veneer and plywood manufacturingS,1991.0,M05,128.1,
,,,,
Softwood veneer and plywood manufacturingS,1991.0,M06,142.3,
,,,,
Softwood veneer and plywood manufacturingS,1991.0,M07,130.9,
,,,,
Softwood veneer and plywood manufacturingS,1991.0,M08,120.1,
,,,,
Softwood veneer and plywood manufacturingS,1991.0,M09,120.6,
,,,,
Softwood veneer and plywood manufacturingS,1991.0,M10,118.2,
,,,,
Softwood veneer and plywood manufacturingS,1991.0,M11,120.5,
,,,,
Softwood veneer and plywood manufacturingS,1991.0,M12,123.3,
,,,,
Softwood veneer and plywood manufacturingS,1991.0,M13,122.0,
,,,,
Softwood veneer and plywood manufacturingS,1992.0,M01,123.3,
,,,,
Softwood veneer and plywood manufacturingS,1992.0,M02,132.4,
,,,,
Softwood veneer and plywood manufacturingS,1992.0,M03,138.3,
,,,,
Softwood veneer and plywood manufacturingS,1992.0,M04,137.7,
,,,,
Softwood veneer and plywood manufacturingS,1992.0,M05,134.2,
,,,,
Softwood veneer and plywood manufacturingS,1992.0,M06,128.8,
,,,,
Softwood veneer and plywood manufacturingS,1992.0,M07,124.9,
,,,,
Softwood veneer and plywood manufacturingS,1992.0,M08,131.2,
,,,,
Softwood veneer and plywood manufacturingS,1992.0,M09,143.3,
,,,,
Softwood veneer and plywood manufacturingS,1992.0,M10,141.0,
,,,,
Softwood veneer and plywood manufacturingS,1992.0,M11,132.2,
,,,,
Softwood veneer and plywood manufacturingS,1992.0,M12,141.4,
,,,,
Softwood veneer and plywood manufacturingS,1992.0,M13,134.1,
,,,,
Softwood veneer and plywood manufacturingS,1993.0,M01,149.1,
,,,,
Softwood veneer and plywood manufacturingS,1993.0,M02,155.5,
,,,,
Softwood veneer and plywood manufacturingS,1993.0,M03,172.3,
,,,,
Softwood veneer and plywood manufacturingS,1993.0,M04,174.7,
,,,,
Softwood veneer and plywood manufacturingS,1993.0,M05,154.1,
,,,,
Softwood veneer and plywood manufacturingS,1993.0,M06,143.8,
,,,,
Softwood veneer and plywood manufacturingS,1993.0,M07,143.5,
,,,,
Softwood veneer and plywood manufacturingS,1993.0,M08,151.2,
,,,,
Softwood veneer and plywood manufacturingS,1993.0,M09,157.5,
,,,,
Softwood veneer and plywood manufacturingS,1993.0,M10,186.3,
,,,,
Softwood veneer and plywood manufacturingS,1993.0,M11,198.1,
,,,,
Softwood veneer and plywood manufacturingS,1993.0,M12,196.2,
,,,,
Softwood veneer and plywood manufacturingS,1993.0,M13,165.2,
,,,,
Softwood veneer and plywood manufacturingS,1994.0,M01,200.7,
,,,,
Softwood veneer and plywood manufacturingS,1994.0,M02,195.9,
,,,,
Softwood veneer and plywood manufacturingS,1994.0,M03,187.9,
,,,,
Softwood veneer and plywood manufacturingS,1994.0,M04,175.9,
,,,,
Softwood veneer and plywood manufacturingS,1994.0,M05,171.1,
,,,,
Softwood veneer and plywood manufacturingS,1994.0,M06,170.0,
,,,,
Softwood veneer and plywood manufacturingS,1994.0,M07,162.0,
,,,,
Softwood veneer and plywood manufacturingS,1994.0,M08,167.2,
,,,,
Softwood veneer and plywood manufacturingS,1994.0,M09,162.0,
,,,,
Softwood veneer and plywood manufacturingS,1994.0,M10,170.4,
,,,,
Softwood veneer and plywood manufacturingS,1994.0,M11,193.2,
,,,,
Softwood veneer and plywood manufacturingS,1994.0,M12,178.1,
,,,,
Softwood veneer and plywood manufacturingS,1994.0,M13,177.9,
,,,,
Softwood veneer and plywood manufacturingS,1995.0,M01,184.3,
,,,,
Softwood veneer and plywood manufacturingS,1995.0,M02,176.4,
,,,,
Softwood veneer and plywood manufacturingS,1995.0,M03,172.5,
,,,,
Softwood veneer and plywood manufacturingS,1995.0,M04,165.3,
,,,,
Softwood veneer and plywood manufacturingS,1995.0,M05,166.0,
,,,,
Softwood veneer and plywood manufacturingS,1995.0,M06,153.6,
,,,,
Softwood veneer and plywood manufacturingS,1995.0,M07,157.2,
,,,,
Softwood veneer and plywood manufacturingS,1995.0,M08,157.9,
,,,,
Softwood veneer and plywood manufacturingS,1995.0,M09,162.7,
,,,,
Softwood veneer and plywood manufacturingS,1995.0,M10,160.3,
,,,,
Softwood veneer and plywood manufacturingS,1995.0,M11,156.2,
,,,,
Softwood veneer and plywood manufacturingS,1995.0,M12,152.6,
,,,,
Softwood veneer and plywood manufacturingS,1995.0,M13,163.8,
,,,,
Softwood veneer and plywood manufacturingS,1996.0,M01,143.4,
,,,,
Softwood veneer and plywood manufacturingS,1996.0,M02,134.8,
,,,,
Softwood veneer and plywood manufacturingS,1996.0,M03,135.8,
,,,,
Softwood veneer and plywood manufacturingS,1996.0,M04,130.9,
,,,,
Softwood veneer and plywood manufacturingS,1996.0,M05,122.9,
,,,,
Softwood veneer and plywood manufacturingS,1996.0,M06,128.2,
,,,,
Softwood veneer and plywood manufacturingS,1996.0,M07,119.0,
,,,,
Softwood veneer and plywood manufacturingS,1996.0,M08,119.2,
,,,,
Softwood veneer and plywood manufacturingS,1996.0,M09,122.0,
,,,,
Softwood veneer and plywood manufacturingS,1996.0,M10,116.9,
,,,,
Softwood veneer and plywood manufacturingS,1996.0,M11,123.7,
,,,,
Softwood veneer and plywood manufacturingS,1996.0,M12,119.9,
,,,,
Softwood veneer and plywood manufacturingS,1996.0,M13,126.4,
,,,,
Softwood veneer and plywood manufacturingS,1997.0,M01,119.9,
,,,,
Softwood veneer and plywood manufacturingS,1997.0,M02,120.4,
,,,,
Softwood veneer and plywood manufacturingS,1997.0,M03,119.3,
,,,,
Softwood veneer and plywood manufacturingS,1997.0,M04,121.0,
,,,,
Softwood veneer and plywood manufacturingS,1997.0,M05,125.8,
,,,,
Softwood veneer and plywood manufacturingS,1997.0,M06,121.9,
,,,,
Softwood veneer and plywood manufacturingS,1997.0,M07,123.9,
,,,,
Softwood veneer and plywood manufacturingS,1997.0,M08,124.0,
,,,,
Softwood veneer and plywood manufacturingS,1997.0,M09,124.0,
,,,,
Softwood veneer and plywood manufacturingS,1997.0,M10,126.9,
,,,,
Softwood veneer and plywood manufacturingS,1997.0,M11,137.5,
,,,,
Softwood veneer and plywood manufacturingS,1997.0,M12,136.0,
,,,,
Softwood veneer and plywood manufacturingS,1997.0,M13,125.1,
,,,,
Softwood veneer and plywood manufacturingS,1998.0,M01,132.1,
,,,,
Softwood veneer and plywood manufacturingS,1998.0,M02,140.5,
,,,,
Softwood veneer and plywood manufacturingS,1998.0,M03,142.7,
,,,,
Softwood veneer and plywood manufacturingS,1998.0,M04,137.9,
,,,,
Softwood veneer and plywood manufacturingS,1998.0,M05,136.4,
,,,,
Softwood veneer and plywood manufacturingS,1998.0,M06,128.4,
,,,,
Softwood veneer and plywood manufacturingS,1998.0,M07,140.5,
,,,,
Softwood veneer and plywood manufacturingS,1998.0,M08,137.3,
,,,,
Softwood veneer and plywood manufacturingS,1998.0,M09,138.1,
,,,,
Softwood veneer and plywood manufacturingS,1998.0,M10,126.1,
,,,,
Softwood veneer and plywood manufacturingS,1998.0,M11,124.2,
,,,,
Softwood veneer and plywood manufacturingS,1998.0,M12,128.2,
,,,,
Softwood veneer and plywood manufacturingS,1998.0,M13,134.4,
,,,,
Softwood veneer and plywood manufacturingS,1999.0,M01,134.4,
,,,,
Softwood veneer and plywood manufacturingS,1999.0,M02,136.1,
,,,,
Softwood veneer and plywood manufacturingS,1999.0,M03,141.0,
,,,,
Softwood veneer and plywood manufacturingS,1999.0,M04,134.6,
,,,,
Softwood veneer and plywood manufacturingS,1999.0,M05,135.3,
,,,,
Softwood veneer and plywood manufacturingS,1999.0,M06,142.5,
,,,,
Softwood veneer and plywood manufacturingS,1999.0,M07,158.7,
,,,,
Softwood veneer and plywood manufacturingS,1999.0,M08,148.9,
,,,,
Softwood veneer and plywood manufacturingS,1999.0,M09,142.6,
,,,,
Softwood veneer and plywood manufacturingS,1999.0,M10,130.7,
,,,,
Softwood veneer and plywood manufacturingS,1999.0,M11,131.2,
,,,,
Softwood veneer and plywood manufacturingS,1999.0,M12,136.3,
,,,,
Softwood veneer and plywood manufacturingS,1999.0,M13,139.3,
,,,,
Softwood veneer and plywood manufacturingS,2000.0,M01,136.4,
,,,,
Softwood veneer and plywood manufacturingS,2000.0,M02,134.3,
,,,,
Softwood veneer and plywood manufacturingS,2000.0,M03,134.5,
,,,,
Softwood veneer and plywood manufacturingS,2000.0,M04,133.8,
,,,,
Softwood veneer and plywood manufacturingS,2000.0,M05,126.8,
,,,,
Softwood veneer and plywood manufacturingS,2000.0,M06,131.1,
,,,,
Softwood veneer and plywood manufacturingS,2000.0,M07,129.7,
,,,,
Softwood veneer and plywood manufacturingS,2000.0,M08,126.0,
,,,,
Softwood veneer and plywood manufacturingS,2000.0,M09,124.1,
,,,,
Softwood veneer and plywood manufacturingS,2000.0,M10,124.2,
,,,,
Softwood veneer and plywood manufacturingS,2000.0,M11,124.1,
,,,,
Softwood veneer and plywood manufacturingS,2000.0,M12,124.1,
,,,,
Softwood veneer and plywood manufacturingS,2000.0,M13,129.1,
,,,,
Softwood veneer and plywood manufacturingS,2001.0,M01,119.0,
,,,,
Softwood veneer and plywood manufacturingS,2001.0,M02,121.9,
,,,,
Softwood veneer and plywood manufacturingS,2001.0,M03,121.3,
,,,,
Softwood veneer and plywood manufacturingS,2001.0,M04,117.9,
,,,,
Softwood veneer and plywood manufacturingS,2001.0,M05,135.7,
,,,,
